"stndd_y,C,80","ctprv_n,C,80","sgng_nm,C,80","emndn_n,C,80","emndn_c,C,80","addng_c,C,80","tt_frm_,N,24,15","tt_rs__,N,24,15","ntkn___,N,24,15","imbr___,N,24,15","fxng___,N,24,15","mvmn___,N,24,15"
2020,├µ├╗│▓ÁÁ,┼┬¥╚▒║,│▓©Ú,3438032,4482532000,3.000000000000000,176.000000000000000,2.000000000000000,174.000000000000000,176.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┼┬¥╚▒║,▒┘╚´©Ú,3438033,4482533000,3.000000000000000,217.000000000000000,2.000000000000000,215.000000000000000,197.000000000000000,20.000000000000000
2020,├µ├╗│▓ÁÁ,┼┬¥╚▒║,╝Ê┐°©Ú,3438034,4482534000,4.000000000000000,282.000000000000000,0.000000000000000,282.000000000000000,282.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┼┬¥╚▒║,┐°║¤©Ú,3438035,4482535000,4.000000000000000,299.000000000000000,2.000000000000000,297.000000000000000,299.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┼┬¥╚▒║,└╠┐°©Ú,3438036,4482536000,2.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,45.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,┼┬╣Ú¢├,└Õ╝║Á┐,3205056,4219059500,2.000000000000000,172.000000000000000,0.000000000000000,172.000000000000000,0.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,╝Ë├╩¢├,├╗╚úÁ┐,3206059,4221059000,1.000000000000000,50.000000000000000,0.000000000000000,50.000000000000000,50.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░Ý╝║▒║,Ã÷│╗©Ú,3240031,4282031000,6.000000000000000,330.000000000000000,0.000000000000000,330.000000000000000,330.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,┼┬╣Ú¢├,├Â¥¤Á┐,3205058,4219061500,1.000000000000000,15.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,╝Ë├╩¢├,┐ÁÂ¹Á┐,3206051,4221051000,2.000000000000000,250.000000000000000,0.000000000000000,250.000000000000000,200.000000000000000,50.000000000000000
2020,░¡┐°ÁÁ,╝Ë├╩¢├,Á┐©ÝÁ┐,3206052,4221052000,3.000000000000000,277.000000000000000,0.000000000000000,277.000000000000000,277.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,╝Ë├╩¢├,▒│Á┐,3206056,4221056000,8.000000000000000,1120.000000000000000,0.000000000000000,1120.000000000000000,980.000000000000000,140.000000000000000
2020,░¡┐°ÁÁ,╝Ë├╩¢├,│ÙÃðÁ┐,3206057,4221057000,2.000000000000000,351.000000000000000,0.000000000000000,351.000000000000000,351.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,╝Ë├╩¢├,┴Â¥þÁ┐,3206058,4221058000,10.000000000000000,1034.000000000000000,10.000000000000000,1024.000000000000000,954.000000000000000,70.000000000000000
2020,░¡┐°ÁÁ,¥þ▒©▒║,ÃÏ¥╚©Ú,3238034,4280034000,2.000000000000000,300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,└╬┴ª▒║,└╬┴ª└¥,3239011,4281025000,62.000000000000000,3920.000000000000000,17.000000000000000,3903.000000000000000,803.000000000000000,3100.000000000000000
2020,░¡┐°ÁÁ,└╬┴ª▒║,│▓©Ú,3239031,4281031000,35.000000000000000,967.000000000000000,22.000000000000000,945.000000000000000,195.000000000000000,750.000000000000000
2020,░¡┐°ÁÁ,└╬┴ª▒║,║¤©Ú,3239032,4281032000,33.000000000000000,2473.000000000000000,54.000000000000000,2419.000000000000000,419.000000000000000,2000.000000000000000
2020,░¡┐°ÁÁ,└╬┴ª▒║,▒Ô©░©Ú,3239033,4281033000,35.000000000000000,1420.000000000000000,21.000000000000000,1399.000000000000000,279.000000000000000,1120.000000000000000
2020,░¡┐°ÁÁ,└╬┴ª▒║,╝¡╚¡©Ú,3239034,4281034000,26.000000000000000,3961.000000000000000,91.000000000000000,3870.000000000000000,720.000000000000000,3150.000000000000000
2020,░¡┐°ÁÁ,└╬┴ª▒║,╗¾│▓©Ú,3239035,4281035000,12.000000000000000,500.000000000000000,10.000000000000000,490.000000000000000,190.000000000000000,300.000000000000000
2020,░¡┐°ÁÁ,░Ý╝║▒║,░ú╝║└¥,3240011,4282025000,13.000000000000000,1069.000000000000000,38.000000000000000,1031.000000000000000,1069.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░Ý╝║▒║,░┼┴°└¥,3240012,4282025300,10.000000000000000,1063.000000000000000,0.000000000000000,1063.000000000000000,1063.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░Ý╝║▒║,┴Î┐€©Ú,3240032,4282032000,6.000000000000000,450.000000000000000,12.000000000000000,438.000000000000000,450.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░Ý╝║▒║,┼õ╝║©Ú,3240033,4282033000,17.000000000000000,1834.000000000000000,70.000000000000000,1764.000000000000000,1834.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,¥þ¥þ▒║,¥þ¥þ└¥,3241011,4283025000,21.000000000000000,1498.000000000000000,150.000000000000000,1348.000000000000000,1148.000000000000000,200.000000000000000
2020,░¡┐°ÁÁ,¥þ¥þ▒║,╝¡©Ú,3241031,4283031000,35.000000000000000,2171.000000000000000,150.000000000000000,2021.000000000000000,2021.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,║©└║└¥,3332011,4372025000,54.000000000000000,4784.000000000000000,6.000000000000000,4778.000000000000000,4108.000000000000000,670.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,╝Ë©«╗Û©Ú,3332031,4372031500,21.000000000000000,1794.000000000000000,130.000000000000000,1664.000000000000000,474.000000000000000,1190.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,└Õ¥╚©Ú,3332032,4372032500,16.000000000000000,1061.000000000000000,210.000000000000000,851.000000000000000,851.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,©ÂÀ╬©Ú,3332033,4372033000,45.000000000000000,3594.000000000000000,54.000000000000000,3540.000000000000000,2373.000000000000000,1167.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,┼║║╬©Ú,3332034,4372034000,11.000000000000000,693.000000000000000,42.000000000000000,651.000000000000000,461.000000000000000,190.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,╗´¢┬©Ú,3332035,4372035000,10.000000000000000,329.000000000000000,6.000000000000000,323.000000000000000,323.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,╝÷ÃÐ©Ú,3332036,4372036000,21.000000000000000,1883.000000000000000,25.000000000000000,1858.000000000000000,1462.000000000000000,396.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,╚©│▓©Ú,3332037,4372037000,12.000000000000000,915.000000000000000,0.000000000000000,915.000000000000000,667.000000000000000,248.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,╚©└╬©Ú,3332038,4372038500,43.000000000000000,3574.000000000000000,223.000000000000000,3351.000000000000000,0.000000000000000,3351.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,│╗║¤©Ú,3332039,4372039000,31.000000000000000,1696.000000000000000,265.000000000000000,1431.000000000000000,617.000000000000000,814.000000000000000
2020,├µ├╗║¤ÁÁ,║©└║▒║,╗Û┐▄©Ú,3332040,4372040000,18.000000000000000,1403.000000000000000,38.000000000000000,1365.000000000000000,765.000000000000000,600.000000000000000
2020,├µ├╗║¤ÁÁ,┐┴├Á▒║,┐┴├Á└¥,3333011,4373025000,23.000000000000000,2516.000000000000000,12.000000000000000,2504.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐┴├Á▒║,Á┐└╠©Ú,3333031,4373031000,16.000000000000000,2163.000000000000000,20.000000000000000,2143.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐┴├Á▒║,¥╚│▓©Ú,3333032,4373032000,11.000000000000000,694.000000000000000,26.000000000000000,668.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐┴├Á▒║,¥╚│╗©Ú,3333033,4373033000,22.000000000000000,1598.000000000000000,6.000000000000000,1592.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐┴├Á▒║,├╗╝║©Ú,3333034,4373034000,35.000000000000000,4059.000000000000000,0.000000000000000,4059.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐┴├Á▒║,├╗╗Û©Ú,3333035,4373035000,11.000000000000000,941.000000000000000,0.000000000000000,941.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐┴├Á▒║,└╠┐°©Ú,3333036,4373036000,12.000000000000000,861.000000000000000,55.000000000000000,806.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐┴├Á▒║,▒║╝¡©Ú,3333037,4373037000,17.000000000000000,1391.000000000000000,112.000000000000000,1279.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐┴├Á▒║,▒║║¤©Ú,3333038,4373038000,16.000000000000000,2118.000000000000000,14.000000000000000,2104.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐ÁÁ┐▒║,┐ÁÁ┐└¥,3334011,4374025000,47.000000000000000,2985.000000000000000,52.000000000000000,2933.000000000000000,2933.000000000000000,0.000000000000000
2020,├µ├╗║¤ÁÁ,┐ÁÁ┐▒║,┐Ù╗Û©Ú,3334031,4374031000,32.000000000000000,2668.000000000000000,0.000000000000000,2668.000000000000000,731.000000000000000,1937.000000000000000
